ID,GROUP,VALUE,presses_pre,presses_post,presses_post1,presses_post2,presses_post3,presses_reacquisition,presses_change,habit_index,trainingPressingRate,trainingPressingRateExcludingLastRun
217,3,valued,4.72635679853443,4.80211009561998,5.14748520794075,4.75502148266305,4.50382359625612,0,0.0757532970855435,0.99800560954521,4.31924135872538,4.27739334484991
217,3,devalued,4.70070391480874,3.77845160234907,2.75262203213761,4.2293937806613,4.3533389942483,0,-0.922252312459667,0.99800560954521,4.31924135872538,4.27739334484991
217,3,baseline,0,0,0,0,0,0,0,0.99800560954521,4.31924135872538,4.27739334484991
218,3,valued,1.71264867047394,0.766907755829208,0.950500758920788,0.70032887948415,0.649893629082687,0.86746709966142,-0.945740914644736,-0.249728445246295,1.26500560059711,1.31234768057553
218,3,devalued,1.56290073249825,0.866888263099807,0.849608124284914,0.60053820026322,1.15051846475129,0.649777285816398,-0.696012469398441,-0.249728445246295,1.26500560059711,1.31234768057553
218,3,baseline,0,0,0,0,0,0,0,-0.249728445246295,1.26500560059711,1.31234768057553
220,3,valued,4.53221250959866,3.65823836841765,3.55371093065561,3.88367153064149,3.53733264395586,3.61946157252073,-0.873974141181007,2.51148136575802,4.36719945496523,4.27857435656185
220,3,devalued,4.41905615539333,1.0336006484543,1.04918429435877,1.00089303274597,1.05072461825816,0.0828701726092132,-3.38545550693903,2.51148136575802,4.36719945496523,4.27857435656185
220,3,baseline,0,0,0,0,0,0,0,2.51148136575802,4.36719945496523,4.27857435656185
221,3,valued,1.98024804907438,0,0,0,0,0,-1.98024804907438,-0.112386877952717,2.80199592689874,2.80767972697991
221,3,devalued,1.86786117112166,0,0,0,0,0,-1.86786117112166,-0.112386877952717,2.80199592689874,2.80767972697991
221,3,baseline,0,0,0,0,0,0,0,-0.112386877952717,2.80199592689874,2.80767972697991
223,3,valued,4.11786494791499,3.70673444239745,3.48589251976924,3.75227757076017,3.88203323666296,3.92178141138849,-0.411130505517534,1.87019754482782,3.6646449252604,3.59737497645313
